Timestamp,AUV_ID,Speed_m/s,Position_X,Position_Y,Position_Z,Covered_Nodes_in_Radius
10/19/2025 16:46,1,2.97,283.73,237.8,38.83,"13, 21"
10/19/2025 16:46,1,2.97,283.73,237.8,38.83,"13, 21"
10/19/2025 16:46,1,2.97,283.73,237.8,38.83,"13, 21"
10/19/2025 16:46,1,2.97,283.73,237.8,38.83,"13, 21"
10/19/2025 16:46,1,2.97,283.73,237.8,38.83,"13, 21"
10/19/2025 16:46,1,2.8,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,2.8,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,2.8,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,2.8,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,2.8,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,4.02,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,4.02,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,4.02,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,4.02,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,4.02,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,2.5,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,2.5,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,2.5,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,2.5,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,2.5,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,2.51,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,2.51,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,2.51,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,2.51,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,2.51,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,2.51,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,2,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,2,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,2,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,2,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,2,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,2,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,3.1,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,3.1,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,3.1,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,3.1,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,3.1,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,3.32,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,3.32,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,3.32,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,3.32,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,3.32,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,3.32,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,3.59,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,3.59,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,3.59,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,3.59,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,3.59,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,3.38,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,3.38,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,3.38,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,3.38,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,3.38,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,2.96,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,2.96,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,2.96,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,2.96,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,2.96,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,3.81,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,3.81,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,3.81,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,3.81,283.73,237.8,38.83,"13, 21"
10/19/2025 16:47,1,3.81,283.73,237.8,38.83,"13, 21"
10/19/2025 16:48,1,2.71,283.73,237.8,38.83,"13, 21"
10/19/2025 16:48,1,2.71,283.73,237.8,38.83,"13, 21"
10/19/2025 16:48,1,2.71,283.73,237.8,38.83,"13, 21"
10/19/2025 16:48,1,2.71,283.73,237.8,38.83,"13, 21"
10/19/2025 16:48,1,2.71,283.73,237.8,38.83,"13, 21"
10/19/2025 16:48,1,2.71,283.73,237.8,38.83,"13, 21"
10/19/2025 16:48,1,3.37,283.73,237.8,38.83,"13, 21"
10/19/2025 16:48,1,3.37,283.73,237.8,38.83,"13, 21"
10/19/2025 16:48,1,3.37,283.73,237.8,38.83,"13, 21"
10/19/2025 16:48,1,3.37,283.73,237.8,38.83,"13, 21"
10/19/2025 16:48,1,3.37,283.73,237.8,38.83,"13, 21"
10/19/2025 16:48,1,2.74,283.73,237.8,38.83,"13, 21"
10/19/2025 16:48,1,2.74,283.73,237.8,38.83,"13, 21"
10/19/2025 16:48,1,2.74,283.73,237.8,38.83,"13, 21"
10/19/2025 16:48,1,2.74,283.73,237.8,38.83,"13, 21"
10/19/2025 16:48,1,2.74,283.73,237.8,38.83,"13, 21"
10/19/2025 16:48,1,4.35,283.73,237.8,38.83,"13, 21"
10/19/2025 16:48,1,4.35,283.73,237.8,38.83,"13, 21"
10/19/2025 16:48,1,4.35,283.73,237.8,38.83,"13, 21"
10/19/2025 16:48,1,4.35,283.73,237.8,38.83,"13, 21"
10/19/2025 16:48,1,4.35,283.73,237.8,38.83,"13, 21"
10/19/2025 16:48,1,4.35,283.73,237.8,38.83,"13, 21"
10/19/2025 16:48,1,4.01,283.73,237.8,38.83,"13, 21"
10/19/2025 16:48,1,4.01,283.73,237.8,38.83,"13, 21"
10/19/2025 16:48,1,4.01,283.73,237.8,38.83,"13, 21"
10/19/2025 16:48,1,4.01,283.73,237.8,38.83,"13, 21"
10/19/2025 16:48,1,4.01,283.73,237.8,38.83,"13, 21"
10/19/2025 16:48,1,4.01,283.73,237.8,38.83,"13, 21"
10/19/2025 16:48,1,4.98,283.73,237.8,38.83,"13, 21"
10/19/2025 16:48,1,4.98,283.73,237.8,38.83,"13, 21"
10/19/2025 16:48,1,4.98,283.73,237.8,38.83,"13, 21"
10/19/2025 16:48,1,4.98,283.73,237.8,38.83,"13, 21"
10/19/2025 16:48,1,4.98,283.73,237.8,38.83,"13, 21"
10/19/2025 16:37,2,1.4,173.24,211.86,414.73,"9, 11, 22"
10/19/2025 16:37,2,1.4,172.94,211.95,413.5,"9, 11, 22"
10/19/2025 16:37,2,1.4,172.54,212.26,412.34,"9, 11, 22"
10/19/2025 16:37,2,1.4,172.21,212.36,411.12,"9, 11, 22"
10/19/2025 16:37,2,1.4,171.79,212.39,409.92,"9, 11, 22"
10/19/2025 16:37,2,1.81,171.22,212.56,408.29,"9, 11, 22"
10/19/2025 16:37,2,1.81,170.64,212.77,406.78,"9, 11, 22"
10/19/2025 16:37,2,1.81,170.04,213.16,405.3,"9, 11, 22"
10/19/2025 16:37,2,1.81,169.46,213.41,403.79,"9, 11, 22"
10/19/2025 16:37,2,1.81,168.83,213.67,402.31,"9, 11, 22"
10/19/2025 16:37,2,4.92,168.19,213.83,399.48,"9, 11, 22"
10/19/2025 16:37,2,4.92,166.88,214.29,395.26,"9, 11, 22"
10/19/2025 16:37,2,4.92,165.45,214.76,391.09,"9, 11, 22"
10/19/2025 16:37,2,4.92,163.98,215.62,386.99,"9, 11, 22"
10/19/2025 16:37,2,4.92,162.94,216.45,382.75,"9, 11, 22"
10/19/2025 16:37,2,4.92,161.67,216.83,378.51,"9, 11, 22"
10/19/2025 16:37,2,4.92,159.89,217.64,374.51,"9, 11, 22"
10/19/2025 16:37,2,4.7,158.58,218.89,370.61,"9, 11, 22"
10/19/2025 16:37,2,4.7,157.12,219.61,366.7,"8, 9, 11, 22"
10/19/2025 16:37,2,4.7,156.01,219.89,362.6,"8, 9, 11, 22"
10/19/2025 16:37,2,4.7,154.67,220.72,358.67,"8, 9, 11, 22"
10/19/2025 16:37,2,4.7,152.88,221.17,354.82,"3, 8, 9, 11, 22"
10/19/2025 16:37,2,1.97,151.59,221.75,351.49,"3, 8, 9, 11, 22"
10/19/2025 16:37,2,1.97,150.99,222.23,349.88,"3, 8, 9, 11, 22"
10/19/2025 16:37,2,1.97,150.47,222.36,348.18,"3, 8, 9, 11, 22"
10/19/2025 16:37,2,1.97,150.04,222.61,346.47,"3, 8, 9, 11, 22"
10/19/2025 16:37,2,1.97,149.41,222.92,344.84,"3, 8, 9, 11, 22"
10/19/2025 16:37,2,1.97,149.11,223.12,343.08,"3, 8, 9, 11, 22"
10/19/2025 16:38,2,1.97,148.51,223.26,341.41,"3, 8, 9, 11, 22"
10/19/2025 16:38,2,3.49,147.48,223.73,338.27,"3, 8, 9, 11, 22"
10/19/2025 16:38,2,3.49,146.17,224.24,335.06,"3, 8, 9, 11, 22"
10/19/2025 16:38,2,3.49,144.99,224.76,332.19,"3, 8, 9, 11, 22"
10/19/2025 16:38,2,3.49,143.62,225.13,329.35,"3, 8, 9, 11, 22"
10/19/2025 16:38,2,3.49,142.82,225.89,326.4,"3, 8, 9, 11, 22"
10/19/2025 16:38,2,1.4,142.15,226.15,325.1,"3, 8, 9, 11, 22"
10/19/2025 16:38,2,1.4,141.72,226.39,323.94,"3, 8, 9, 11, 22"
10/19/2025 16:38,2,1.4,141.47,226.48,322.69,"3, 8, 9, 11, 22"
10/19/2025 16:38,2,1.4,141.33,226.75,321.45,"3, 8, 9, 11, 22"
10/19/2025 16:38,2,1.4,141.02,226.98,320.25,"3, 8, 9, 11, 22"
10/19/2025 16:38,2,4.31,140.6,227.13,318.3,"3, 8, 9, 11, 22"
10/19/2025 16:38,2,4.31,139.33,227.63,314.66,"3, 8, 9, 11, 22"
10/19/2025 16:38,2,4.31,138.28,227.97,310.93,"3, 8, 9, 11, 14, 22"
10/19/2025 16:38,2,4.31,136.73,228.45,307.38,"3, 8, 9, 11, 14, 22"
10/19/2025 16:38,2,4.31,135.57,229.35,303.78,"3, 8, 9, 11, 14, 22"
10/19/2025 16:38,2,4.31,134.27,230.05,300.19,"3, 7, 8, 9, 11, 14, 22"
10/19/2025 16:38,2,4.31,133.57,230.3,296.33,"3, 7, 8, 9, 11, 14, 22"
10/19/2025 16:38,2,2.79,132.92,230.92,293.97,"3, 7, 8, 9, 11, 14, 22"
10/19/2025 16:38,2,2.79,132.13,231.33,291.62,"3, 7, 8, 9, 11, 14, 22, 26"
10/19/2025 16:38,2,2.79,131.21,231.7,289.31,"3, 7, 8, 9, 11, 14, 22, 26"
10/19/2025 16:38,2,2.79,130.64,232.22,286.91,"3, 7, 8, 9, 11, 14, 22, 26"
10/19/2025 16:38,2,2.79,129.83,232.53,284.55,"3, 7, 8, 9, 11, 14, 22, 26"
10/19/2025 16:38,2,4.61,128.38,233.31,280.63,"3, 7, 8, 9, 11, 14, 22, 26"
10/19/2025 16:38,2,4.61,126.63,233.94,276.89,"3, 7, 8, 9, 14, 22, 26"
10/19/2025 16:38,2,4.61,125.5,234.55,272.95,"3, 7, 8, 9, 14, 22, 26"
10/19/2025 16:38,2,4.61,123.91,235.07,269.13,"2, 3, 7, 8, 9, 14, 26"
10/19/2025 16:38,2,4.61,122.6,235.83,264.78,"2, 3, 7, 8, 9, 14, 26"
10/19/2025 16:38,2,4.61,121.45,236.57,260.87,"2, 3, 7, 8, 9, 14, 26"
10/19/2025 16:38,2,1.22,120.73,236.81,258.53,"2, 3, 7, 8, 9, 14, 26"
10/19/2025 16:38,2,1.22,120.42,237.07,257.51,"2, 3, 7, 8, 9, 14, 26"
10/19/2025 16:38,2,1.22,120.16,237.2,256.45,"2, 3, 7, 8, 9, 14, 26"
10/19/2025 16:38,2,1.22,119.82,237.25,255.4,"2, 3, 7, 8, 9, 14, 26"
10/19/2025 16:38,2,1.22,119.58,237.44,254.35,"2, 3, 7, 8, 9, 14, 26"
10/19/2025 16:38,2,1.22,119.35,237.6,253.28,"2, 3, 7, 8, 9, 14, 26"
10/19/2025 16:38,2,4.73,118.46,238.42,249.93,"2, 3, 7, 8, 9, 14, 26"
10/19/2025 16:38,2,4.73,116.82,238.78,245.99,"2, 3, 7, 8, 9, 14, 26"
10/19/2025 16:38,2,4.73,115.36,239.91,242.13,"2, 3, 7, 8, 9, 14, 26"
10/19/2025 16:38,2,4.73,114.53,240.31,237.94,"2, 3, 7, 8, 9, 14, 26"
10/19/2025 16:38,2,4.73,112.5,240.67,234.12,"2, 3, 7, 8, 9, 14, 26"
10/19/2025 16:38,2,1.93,111.28,240.93,231.22,"2, 3, 7, 9, 14, 26"
10/19/2025 16:38,2,1.93,110.61,241.37,229.66,"2, 3, 7, 9, 14, 26"
10/19/2025 16:38,2,1.93,110.22,241.51,227.96,"2, 3, 7, 9, 14, 26"
10/19/2025 16:38,2,1.93,109.71,241.85,226.34,"2, 3, 7, 9, 14, 26"
10/19/2025 16:38,2,1.93,109.22,242.17,224.5,"2, 3, 7, 9, 14, 26"
10/19/2025 16:38,2,1.93,108.74,242.49,222.86,"2, 3, 7, 9, 14, 26"
10/19/2025 16:38,2,3.57,107.75,242.84,220.51,"2, 3, 7, 9, 14, 26"
10/19/2025 16:38,2,3.57,106.74,243.6,217.55,"2, 3, 7, 9, 14, 26"
10/19/2025 16:38,2,3.57,105.98,244.34,214.5,"2, 3, 7, 9, 14, 26"
10/19/2025 16:38,2,3.57,104.72,245,211.22,"2, 3, 7, 9, 14, 26"
10/19/2025 16:38,2,3.57,104.5,245.62,207.98,"2, 3, 7, 9, 14, 26"
10/19/2025 16:38,2,3.57,103.36,246.07,205,"2, 3, 7, 9, 14, 26"
10/19/2025 16:38,2,2.08,102.93,246.44,202.99,"2, 3, 7, 9, 14, 26"
10/19/2025 16:38,2,2.08,102.21,246.65,201.27,"2, 3, 7, 9, 14, 26"
10/19/2025 16:38,2,2.08,101.41,246.95,199.59,"2, 3, 7, 9, 14, 26"
10/19/2025 16:38,2,2.08,100.87,247.27,197.61,"2, 3, 7, 9, 14, 26"
10/19/2025 16:38,2,2.08,100.42,247.61,195.83,"2, 3, 7, 9, 14, 26"
10/19/2025 16:39,2,2.02,99.72,247.94,194.12,"2, 3, 7, 9, 14, 26"
10/19/2025 16:39,2,2.02,99.12,248.21,192.43,"2, 3, 7, 9, 14, 26"
10/19/2025 16:39,2,2.02,98.46,248.5,190.75,"2, 3, 7, 9, 14, 26"
10/19/2025 16:39,2,2.02,98.14,248.9,188.98,"2, 3, 7, 9, 14, 26"
10/19/2025 16:39,2,2.02,97.49,249.22,187.09,"2, 3, 7, 9, 14, 26"
10/19/2025 16:39,2,2.02,96.96,249.32,185.34,"2, 3, 7, 9, 14, 26"
10/19/2025 16:39,2,2.02,96.5,249.82,183.63,"2, 3, 9, 14, 26"
10/19/2025 16:39,2,2.34,95.9,250.16,181.71,"2, 3, 9, 14, 26"
10/19/2025 16:39,2,2.34,95.69,250.44,179.6,"2, 3, 9, 14, 26"
10/19/2025 16:39,2,2.34,95.23,250.78,177.56,"2, 3, 9, 14, 26"
10/19/2025 16:39,2,2.34,94.86,251.17,175.51,"2, 3, 9, 14, 26"
10/19/2025 16:39,2,2.34,94.06,251.6,173.6,"2, 3, 9, 14, 26"
10/19/2025 16:39,2,2.34,93.11,251.86,171.72,"2, 3, 9, 14, 26"
10/19/2025 16:39,2,4.32,92.57,252.74,168.32,"2, 3, 9, 14, 26"
10/19/2025 16:39,2,4.32,91.53,253.44,164.64,"2, 3, 9, 14, 26"
10/19/2025 16:39,2,4.32,90.4,254.16,160.98,"2, 3, 9, 14, 26"
10/19/2025 16:39,2,4.32,88.8,255.07,157.05,"2, 3, 9, 14, 26"
10/19/2025 16:39,2,4.32,87.98,255.89,153.32,"2, 3, 9, 14, 26"
10/19/2025 16:39,2,2.89,86.91,256.57,150.24,"2, 3, 14, 26"
10/19/2025 16:39,2,2.89,85.81,256.79,147.87,"2, 3, 14, 26"
10/19/2025 16:39,2,2.89,84.69,256.89,145.17,"2, 3, 14, 26"
10/19/2025 16:39,2,2.89,84.1,257.19,142.64,"2, 3, 14, 26"
10/19/2025 16:39,2,2.89,83.32,257.46,140.17,"2, 14, 26"
10/19/2025 16:39,2,4.56,82.65,258.18,137.02,"2, 14, 26"
10/19/2025 16:39,2,4.56,81.05,258.9,133.29,"2, 14, 26"
10/19/2025 16:39,2,4.56,79.91,259.66,129.42,"2, 14, 26"
10/19/2025 16:39,2,4.56,78.19,260.61,125.28,"2, 14, 26"
10/19/2025 16:39,2,4.56,77.36,260.96,121.25,"2, 14, 26"
10/19/2025 16:39,2,4.56,75.99,261.84,117.47,"2, 14, 26"
10/19/2025 16:39,2,3.33,75.31,262.64,114.64,"2, 14, 26"
10/19/2025 16:39,2,3.33,74.28,263.19,111.87,"2, 14, 26"
10/19/2025 16:39,2,3.33,73.59,263.77,109.01,"2, 14, 26"
10/19/2025 16:39,2,3.33,72.47,264.51,105.94,"2, 14, 26"
10/19/2025 16:39,2,3.33,71.39,265.13,102.85,"2, 14, 26"
10/19/2025 16:39,2,4.34,70.62,266,99.51,"2, 14, 26"
10/19/2025 16:39,2,4.34,69.31,266.17,95.82,"2, 14, 26"
10/19/2025 16:39,2,4.34,67.31,266.39,92.35,"2, 14, 26"
10/19/2025 16:39,2,4.34,66.05,266.81,88.68,"2, 14, 26"
10/19/2025 16:39,2,4.34,64.73,267.28,85.03,"2, 26"
10/19/2025 16:39,2,2.62,63.43,267.84,82.01,"2, 26"
10/19/2025 16:39,2,2.62,62.66,268.34,79.82,"2, 26"
10/19/2025 16:39,2,2.62,62.35,268.6,77.47,"2, 26"
10/19/2025 16:39,2,2.62,61.62,268.69,75.21,"2, 26"
10/19/2025 16:39,2,2.62,60.87,269.11,72.73,"2, 26"
10/19/2025 16:39,2,3.59,59.88,269.45,70.08,"2, 26"
10/19/2025 16:39,2,3.59,58.75,269.76,67.05,"2, 26"
10/19/2025 16:39,2,3.59,58.19,270.64,63.97,"2, 26"
10/19/2025 16:39,2,3.59,57.24,271.11,60.92,"2, 26"
10/19/2025 16:39,2,3.59,56.49,271.82,57.86,"2, 26"
10/19/2025 16:39,2,4.8,55.72,272.27,54.63,"2, 26"
10/19/2025 16:39,2,4.8,54.86,272.94,50.45,"2, 26"
10/19/2025 16:39,2,4.8,53.48,273.56,46.42,"2, 26"
10/19/2025 16:39,2,4.8,51.97,273.92,42.39,"2, 26"
10/19/2025 16:39,2,4.8,54.36,274.64,44,"2, 26"
10/19/2025 16:39,2,4.8,57.65,275.07,46.76,"2, 26"
10/19/2025 16:39,2,1.02,59.21,275.64,48.15,"2, 26"
10/19/2025 16:39,2,1.02,59.88,275.78,48.76,"2, 26"
10/19/2025 16:40,2,1.02,60.54,275.95,49.37,"2, 26"
10/19/2025 16:40,2,1.02,61.19,276.12,49.99,"2, 26"
10/19/2025 16:40,2,1.02,61.87,276.36,50.56,"2, 26"
10/19/2025 16:40,2,2.26,62.6,276.5,51.29,"2, 26"
10/19/2025 16:40,2,2.26,64.03,276.72,52.72,"2, 26"
10/19/2025 16:40,2,2.26,65.34,276.91,54.28,"2, 26"
10/19/2025 16:40,2,2.26,66.99,277.01,55.5,"2, 26"
10/19/2025 16:40,2,2.26,68.86,277.24,56.78,"2, 26"
10/19/2025 16:40,2,1.25,70.07,277.64,58.1,"2, 26"
10/19/2025 16:40,2,1.25,70.97,277.89,58.74,"2, 26"
10/19/2025 16:40,2,1.25,71.79,277.95,59.52,"2, 26"
10/19/2025 16:40,2,1.25,72.71,278.12,60.35,"2, 26"
10/19/2025 16:40,2,1.25,73.49,278.33,61.13,"2, 26"
10/19/2025 16:40,2,1.25,74.34,278.46,61.86,"2, 26"
10/19/2025 16:40,2,1.1,75.16,278.6,62.42,"2, 26"
10/19/2025 16:40,2,1.1,75.86,278.68,63.13,"2, 26"
10/19/2025 16:40,2,1.1,76.56,278.7,63.85,"2, 26"
10/19/2025 16:40,2,1.1,77.37,278.7,64.45,"2, 26"
10/19/2025 16:40,2,1.1,78.18,278.85,65.02,"2, 26"
10/19/2025 16:40,2,3.16,79.5,279.22,65.9,"2, 26"
10/19/2025 16:40,2,3.16,81.62,279.71,68.2,"2, 26"
10/19/2025 16:40,2,3.16,83.72,279.56,70.19,"2, 26"
10/19/2025 16:40,2,3.16,85.69,280,72.19,"2, 26"
10/19/2025 16:40,2,3.16,87.82,280.74,73.95,"2, 26"
10/19/2025 16:40,2,1.32,90.11,281.38,75.76,"2, 26"
10/19/2025 16:40,2,1.32,91.02,281.54,76.5,"2, 26"
10/19/2025 16:40,2,1.32,91.95,281.67,77.23,"2, 26"
10/19/2025 16:40,2,1.32,92.8,281.86,78.03,"2, 26"
10/19/2025 16:40,2,1.32,93.75,282.16,78.7,"2, 26"
10/19/2025 16:40,2,1.32,94.63,282.39,79.46,"2, 26"
10/19/2025 16:40,2,3.39,96.5,282.53,80.7,"2, 26"
10/19/2025 16:40,2,3.39,98.71,282.6,82.83,"2, 26"
10/19/2025 16:40,2,3.39,100.61,283.27,85.18,"2, 26"
10/19/2025 16:40,2,3.39,103.2,283.56,86.84,"2, 26"
10/19/2025 16:40,2,3.39,105.16,284.21,89.13,"2, 26"
10/19/2025 16:40,2,3.39,107.27,284.52,91.33,"2, 26"
10/19/2025 16:40,2,4.75,110.55,285.11,93.38,"2, 26"
10/19/2025 16:40,2,4.75,113.42,285.73,96.52,"2, 26"
10/19/2025 16:40,2,4.75,116.96,286.54,98.85,"2, 26"
10/19/2025 16:40,2,4.75,120.66,286.72,101.15,"2, 26"
10/19/2025 16:40,2,4.75,123.88,287.24,103.91,"2, 26"
10/19/2025 16:40,2,4.65,126.83,287.87,106.9,"2, 26"
10/19/2025 16:40,2,4.65,130.28,289.26,109.8,"2, 21, 26"
10/19/2025 16:40,2,4.65,133.95,289.59,112.67,"2, 3, 21, 26"
10/19/2025 16:40,2,4.65,136.98,290.02,115.52,"2, 3, 21, 26"
10/19/2025 16:40,2,4.65,140.13,290.65,118.2,"2, 3, 21, 26"
10/19/2025 16:40,2,2.24,142.61,290.88,119.89,"2, 3, 12, 21, 26"
10/19/2025 16:40,2,2.24,144.04,291.35,121.24,"2, 3, 12, 21, 26"
10/19/2025 16:40,2,2.24,145.59,291.49,122.53,"2, 3, 12, 21, 26"
10/19/2025 16:40,2,2.24,147.39,291.69,123.87,"2, 3, 12, 21, 26"
10/19/2025 16:40,2,2.24,148.78,291.97,124.97,"2, 3, 12, 21, 26"
10/19/2025 16:40,2,2.24,150.33,292.42,126.19,"2, 3, 12, 21, 26"
10/19/2025 16:40,2,1.42,151.37,292.82,127.13,"2, 3, 12, 21, 26"
10/19/2025 16:40,2,1.42,152.27,293.06,128,"2, 3, 12, 21, 26"
10/19/2025 16:40,2,1.42,153.12,293.16,128.96,"2, 3, 12, 21, 26"
10/19/2025 16:40,2,1.42,153.97,293.5,129.87,"2, 3, 12, 21, 26"
10/19/2025 16:40,2,1.42,154.77,293.87,130.83,"2, 3, 12, 21, 26"
10/19/2025 16:41,2,4.86,157.19,294.02,133.15,"2, 3, 9, 12, 21, 26"
10/19/2025 16:41,2,4.86,160.62,294.53,135.83,"2, 3, 9, 12, 21, 26"
10/19/2025 16:41,2,4.86,163.54,295.26,139.03,"2, 3, 9, 12, 21, 26"
10/19/2025 16:41,2,4.86,167.31,295.76,142.07,"2, 3, 9, 12, 21, 26"
10/19/2025 16:41,2,4.86,170.48,296.2,145.05,"2, 3, 9, 12, 21, 26"
10/19/2025 16:41,2,4.86,173.89,296.49,147.82,"2, 3, 9, 12, 21, 26"
10/19/2025 16:41,2,3.12,176.9,297.07,149.9,"2, 3, 9, 12, 21, 26"
10/19/2025 16:41,2,3.12,179.01,297.16,151.78,"2, 3, 9, 12, 21, 26"
10/19/2025 16:41,2,3.12,181.1,297.27,153.69,"2, 3, 9, 12, 21, 26"
10/19/2025 16:41,2,3.12,182.83,297.66,155.92,"2, 3, 9, 12, 21, 26"
10/19/2025 16:41,2,3.12,184.57,298.31,158.09,"2, 3, 9, 12, 21, 26"
10/19/2025 16:41,2,3.12,186.55,298.5,160.1,"2, 3, 9, 12, 21, 26"
10/19/2025 16:41,2,3,188.6,298.63,161.91,"2, 3, 9, 12, 21, 26"
10/19/2025 16:41,2,3,190.55,298.97,163.75,"2, 3, 9, 12, 21, 26"
10/19/2025 16:41,2,3,192.59,299.21,165.51,"2, 3, 9, 12, 21, 26"
10/19/2025 16:41,2,3,194.81,299.74,167.47,"2, 3, 9, 12, 21, 26"
10/19/2025 16:41,2,3,196.76,300.16,169.29,"2, 3, 9, 12, 21, 26"
10/19/2025 16:41,2,3,198.72,300.46,171.12,"2, 3, 9, 12, 21, 26"
10/19/2025 16:41,2,4.05,201.19,300.84,172.99,"2, 3, 9, 12, 21, 26"
10/19/2025 16:41,2,4.05,203.78,301.12,175.56,"2, 3, 9, 12, 21, 26"
10/19/2025 16:41,2,4.05,206.15,302,178.23,"2, 3, 9, 12, 21, 26"
10/19/2025 16:41,2,4.05,208.92,302.82,180.48,"2, 3, 9, 12, 21, 26"
10/19/2025 16:41,2,4.05,211.38,303.5,183.1,"2, 3, 9, 12, 21, 26"
10/19/2025 16:41,2,4.05,214.37,304.13,185.76,"2, 3, 9, 12, 21, 26"
10/19/2025 16:41,2,3.66,216.83,304.31,188.01,"2, 3, 9, 12, 21, 26"
10/19/2025 16:41,2,3.66,219.43,304.57,190.05,"2, 3, 9, 12, 21, 26"
10/19/2025 16:41,2,3.66,221.84,305.43,192.16,"2, 3, 9, 12, 21, 26"
10/19/2025 16:41,2,3.66,224.57,306,193.98,"2, 3, 9, 12, 21, 26"
10/19/2025 16:41,2,3.66,226.86,306.46,196.32,"2, 3, 9, 12, 21, 26"
10/19/2025 16:41,2,4.74,229.63,306.92,198.92,"2, 3, 9, 12, 21, 26"
10/19/2025 16:41,2,4.74,232.58,307.41,201.97,"2, 3, 9, 12, 21, 26"
10/19/2025 16:41,2,4.74,235.9,307.78,204.65,"2, 3, 9, 12"
10/19/2025 16:41,2,4.74,239.05,307.98,207.54,"2, 3, 9, 12"
10/19/2025 16:41,2,4.74,242.4,309.25,209.98,"2, 3, 9, 12"
10/19/2025 16:41,2,3.7,245.22,309.9,212.99,"2, 3, 9, 12"
10/19/2025 16:41,2,3.7,247.9,310.3,214.95,"2, 3, 9, 12"
10/19/2025 16:41,2,3.7,250.45,311.26,216.94,"2, 3, 9, 12"
10/19/2025 16:41,2,3.7,252.8,311.55,219.3,"2, 3, 9, 12"
10/19/2025 16:41,2,3.7,255.38,311.85,221.39,"3, 9, 12"
10/19/2025 16:41,2,3.7,257.85,312.46,223.54,"3, 9, 12"
10/19/2025 16:41,2,2.88,260.2,312.76,225.39,"3, 9, 12"
10/19/2025 16:41,2,2.88,262.26,313.41,226.88,"3, 9, 12"
10/19/2025 16:41,2,2.88,264.22,313.9,228.53,"3, 9, 12"
10/19/2025 16:41,2,2.88,266.19,314.48,230.14,"3, 9, 12"
10/19/2025 16:41,2,2.88,268.04,314.95,231.9,"3, 9, 12"
10/19/2025 16:41,2,3.37,270.4,315.43,234.05,"3, 9, 12"
