Timestamp,AUV_ID,Speed_m/s,Position_X,Position_Y,Position_Z,Battery_Percentage,AUV_State,Covered_Nodes_in_Radius
2025-10-22 08:59:54,0,3.99,250.11,249.88,4.39,99.1,Patrolling,"5, 16"
2025-10-22 08:59:55,0,3.99,250.00,249.53,8.39,98.3,Patrolling,"5, 16"
2025-10-22 08:59:56,0,3.99,249.62,249.28,12.38,97.5,Patrolling,"5, 16"
2025-10-22 08:59:57,0,3.99,249.36,248.83,16.38,96.7,Patrolling,"5, 16"
2025-10-22 08:59:58,0,3.99,249.51,248.34,19.97,96.0,Patrolling,"5, 16"
2025-10-22 08:59:59,0,3.99,249.96,248.18,23.97,95.2,Patrolling,"5, 16"
2025-10-22 09:00:00,0,3.99,250.01,248.53,27.56,94.5,Patrolling,"5, 16"
2025-10-22 09:00:01,0,3.99,250.02,248.69,31.16,93.8,Patrolling,"5, 16"
2025-10-22 09:00:02,0,3.99,249.99,249.02,35.15,93.0,Patrolling,"5, 16"
2025-10-22 09:00:03,0,3.99,250.43,248.91,39.15,92.2,Patrolling,"5, 16"
2025-10-22 09:00:05,0,3.99,250.11,249.35,43.14,91.4,Patrolling,"5, 6, 16"
2025-10-22 09:00:06,0,3.99,249.81,249.18,46.73,90.7,Patrolling,"5, 6, 16"
2025-10-22 09:00:07,0,3.99,250.09,248.99,50.73,89.9,Patrolling,"5, 6, 16"
2025-10-22 09:00:08,0,3.99,250.04,249.15,54.32,89.1,Patrolling,"5, 16"
2025-10-22 09:00:09,0,2.19,250.00,249.05,56.87,88.6,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:10,0,2.19,249.85,248.96,59.06,88.2,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:11,0,2.19,249.76,248.99,61.24,87.8,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:12,0,2.19,249.57,249.10,63.21,87.4,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:13,0,2.19,249.86,249.08,65.40,86.9,Patrolling,"5, 16, 27"
2025-10-22 09:00:14,0,2.19,249.97,248.98,67.58,86.5,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:15,0,2.19,249.87,248.72,69.55,86.1,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:16,0,2.19,249.95,248.86,71.52,85.7,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:17,0,2.19,250.00,248.90,73.48,85.3,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:18,0,2.19,249.99,248.95,75.45,84.9,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:19,0,2.19,250.13,248.69,77.64,84.5,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:20,0,2.19,249.91,248.80,79.82,84.0,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:22,0,2.19,249.91,248.69,82.01,83.6,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:23,0,2.19,249.72,248.78,84.19,83.2,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:24,0,2.19,249.86,248.81,86.16,82.8,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:25,0,3.50,249.93,249.02,88.26,82.3,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:26,0,3.50,249.60,249.10,91.41,81.7,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:27,0,3.50,249.51,249.21,94.56,81.1,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:28,0,3.50,249.63,249.20,98.06,80.4,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:29,0,3.50,249.15,249.30,101.56,79.7,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:30,0,3.50,249.24,249.52,104.72,79.1,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:31,0,3.50,249.35,249.50,107.87,78.4,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:32,0,3.50,249.19,249.27,111.02,77.8,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:33,0,3.50,249.08,249.68,114.17,77.2,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:34,0,3.50,248.87,250.16,117.67,76.5,Patrolling,"5, 6, 16, 25, 27"
2025-10-22 09:00:35,0,3.50,248.75,250.30,120.82,75.8,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:36,0,3.50,249.16,250.45,124.33,75.1,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:37,0,3.50,249.03,250.20,127.83,74.4,Patrolling,"5, 6, 16, 25, 27"
2025-10-22 09:00:38,0,3.50,249.39,249.90,131.33,73.7,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:39,0,3.50,249.16,250.01,134.48,73.1,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:40,0,1.76,249.48,250.07,137.81,72.4,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:42,0,1.76,249.46,250.09,139.57,72.1,Patrolling,"5, 6, 16, 25, 27"
2025-10-22 09:00:43,0,1.76,249.38,250.20,141.33,71.7,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:44,0,1.76,249.20,250.58,143.09,71.4,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:45,0,1.76,249.12,250.46,144.68,71.1,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:46,0,1.76,249.21,250.54,146.26,70.7,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:47,0,1.76,249.29,250.62,147.85,70.4,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:48,0,1.76,249.28,250.48,149.43,70.1,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:49,0,1.76,249.42,250.36,151.02,69.8,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:50,0,1.76,249.55,250.32,152.60,69.5,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:51,0,1.76,249.53,250.53,154.19,69.2,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:52,0,1.76,249.59,250.41,155.77,68.8,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:53,0,1.76,249.60,250.58,157.36,68.5,Patrolling,"16, 27"
2025-10-22 09:00:54,0,1.76,249.41,250.65,158.94,68.2,Patrolling,"5, 16, 27"
2025-10-22 09:00:55,0,1.76,249.26,250.73,160.53,67.9,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:56,0,1.76,249.33,250.86,162.11,67.6,Patrolling,"5, 6, 16, 27"
2025-10-22 09:00:57,0,1.76,249.09,250.81,163.70,67.3,Patrolling,"6, 16, 27"
2025-10-22 09:00:58,0,4.28,248.96,251.00,166.47,66.7,Patrolling,"5, 6, 16, 27"
2025-10-22 09:01:00,0,4.28,248.87,251.53,170.32,65.9,Patrolling,"6, 16, 27"
2025-10-22 09:01:01,0,4.28,248.93,252.08,174.18,65.2,Patrolling,"6, 16, 27"
2025-10-22 09:01:02,0,4.28,249.26,251.91,178.03,64.4,Patrolling,"16, 27"
2025-10-22 09:01:03,0,4.28,249.35,252.28,181.89,63.6,Patrolling,"6, 16, 27"
2025-10-22 09:01:04,0,4.28,249.75,252.49,185.75,62.9,Patrolling,"16, 27"
2025-10-22 09:01:05,0,4.28,250.62,252.31,189.60,62.1,Patrolling,"16, 27"
2025-10-22 09:01:06,0,4.28,250.78,252.37,193.46,61.3,Patrolling,"16, 27"
2025-10-22 09:01:07,0,4.28,250.25,252.29,197.31,60.5,Patrolling,"16, 27"
2025-10-22 09:01:08,0,4.28,250.11,252.61,201.17,59.8,Patrolling,"16, 27"
2025-10-22 09:01:09,0,4.28,250.07,252.48,205.02,59.0,Patrolling,"16, 27"
2025-10-22 09:01:10,0,4.28,249.74,252.11,208.87,58.2,Patrolling,"16, 27"
2025-10-22 09:01:11,0,4.28,249.62,252.32,212.73,57.5,Patrolling,"16, 27"
2025-10-22 09:01:12,0,4.28,249.86,252.36,216.58,56.7,Patrolling,"16, 27"
2025-10-22 09:01:13,0,4.28,249.62,252.11,220.44,55.9,Patrolling,"16, 27"
2025-10-22 09:01:14,0,4.91,249.11,251.80,224.84,55.0,Patrolling,"16, 27"
2025-10-22 09:01:16,0,4.91,249.09,251.19,229.26,54.1,Patrolling,"16, 27"
2025-10-22 09:01:17,0,4.91,248.80,251.11,233.68,53.3,Patrolling,"16, 27"
2025-10-22 09:01:18,0,4.91,248.66,251.61,238.10,52.4,Patrolling,"16, 23, 27"
2025-10-22 09:01:19,0,4.91,248.56,251.55,242.51,51.5,Patrolling,"16, 23, 27"
2025-10-22 09:01:20,0,4.91,248.53,251.50,246.93,50.6,Patrolling,"16, 23, 27"
2025-10-22 09:01:21,0,4.91,248.70,250.74,251.34,49.7,Patrolling,"16, 23, 27"
2025-10-22 09:01:22,0,4.91,248.62,250.68,255.76,48.8,Patrolling,"23, 27"
2025-10-22 09:01:23,0,4.91,248.69,251.06,260.18,48.0,Patrolling,"23, 27"
2025-10-22 09:01:24,0,4.91,249.18,250.97,264.60,47.1,Patrolling,"23, 27"
2025-10-22 09:01:25,0,4.91,248.68,251.04,269.02,46.2,Patrolling,"23, 27"
2025-10-22 09:01:26,0,4.91,248.49,251.19,273.44,45.3,Patrolling,"23, 27"
2025-10-22 09:01:27,0,4.91,248.51,251.11,277.85,44.4,Patrolling,"23, 27"
2025-10-22 09:01:28,0,4.91,248.72,251.17,282.27,43.5,Patrolling,"23, 27"
2025-10-22 09:01:30,0,4.91,249.25,251.39,286.68,42.7,Patrolling,"23, 27"
2025-10-22 09:01:31,0,4.91,249.39,251.67,291.10,41.8,Patrolling,"23, 27"
2025-10-22 09:01:32,0,2.29,249.63,252.01,294.51,41.1,Patrolling,"23, 27"
2025-10-22 09:01:33,0,2.29,249.74,252.17,296.57,40.7,Patrolling,"21, 23, 27"
2025-10-22 09:01:34,0,2.29,249.54,252.34,298.64,40.3,Patrolling,"23, 27"
2025-10-22 09:01:35,0,2.29,249.63,252.42,300.70,39.9,Patrolling,"23, 27"
2025-10-22 09:01:36,0,2.29,249.87,252.27,302.76,39.4,Patrolling,"21, 23, 27"
2025-10-22 09:01:37,0,2.29,249.87,252.06,304.82,39.0,Patrolling,"21, 23, 27"
2025-10-22 09:01:38,0,2.29,249.66,252.12,306.88,38.6,Patrolling,"23, 27"
2025-10-22 09:01:39,0,2.29,249.61,251.74,308.94,38.2,Patrolling,"21, 23, 27"
2025-10-22 09:01:40,0,2.29,249.70,251.89,311.00,37.8,Patrolling,"11, 21, 23, 27"
2025-10-22 09:01:41,0,2.29,249.98,252.06,313.06,37.4,Patrolling,"11, 21, 23, 27"
2025-10-22 09:01:42,0,2.29,249.83,251.90,315.12,37.0,Patrolling,"21, 23, 27"
2025-10-22 09:01:43,0,2.29,249.84,251.90,317.18,36.6,Patrolling,"11, 21, 23, 27"
2025-10-22 09:01:44,0,2.29,249.92,251.86,319.24,36.1,Patrolling,"11, 21, 23, 27"
2025-10-22 09:01:45,0,2.29,249.96,252.01,321.08,35.8,Patrolling,"11, 21, 23, 27"
2025-10-22 09:01:46,0,2.29,250.06,252.17,323.14,35.4,Patrolling,"11, 21, 23, 27"
2025-10-22 09:01:47,0,2.29,249.95,252.37,325.20,35.0,Patrolling,"11, 21, 23, 27"
2025-10-22 09:01:49,0,2.29,249.87,252.07,327.26,34.5,Patrolling,"11, 21, 23, 27"
2025-10-22 09:01:50,0,3.25,249.91,251.83,329.99,34.0,Patrolling,"11, 21, 23, 27"
2025-10-22 09:01:51,0,3.25,250.24,251.74,332.91,33.4,Patrolling,"11, 21, 23, 27"
2025-10-22 09:01:52,0,3.25,250.30,251.37,335.83,32.8,Patrolling,"11, 21, 23"
2025-10-22 09:01:53,0,3.25,249.90,251.45,338.76,32.2,Patrolling,"11, 21, 23"
2025-10-22 09:01:54,0,3.25,250.02,251.32,341.68,31.7,Patrolling,"11, 21, 23"
2025-10-22 09:01:55,0,3.25,250.02,251.29,344.60,31.1,Patrolling,"11, 20, 21, 23"
2025-10-22 09:01:56,0,3.25,250.10,251.61,347.53,30.5,Patrolling,"11, 13, 21, 23"
2025-10-22 09:01:57,0,3.25,250.03,251.68,350.45,29.9,Patrolling,"11, 13, 20, 21, 23"
2025-10-22 09:01:58,0,3.25,249.76,251.83,353.38,29.3,Patrolling,"11, 20, 21, 23"
2025-10-22 09:01:59,0,3.25,249.82,251.96,355.98,28.8,Patrolling,"11, 13, 20, 21, 23"
2025-10-22 09:02:00,0,3.25,249.85,252.14,358.91,28.2,Patrolling,"11, 13, 20, 21, 23"
2025-10-22 09:02:01,0,3.25,249.87,252.11,361.83,27.6,Patrolling,"11, 13, 20, 21, 23"
2025-10-22 09:02:02,0,3.25,250.04,252.29,364.76,27.0,Patrolling,"11, 13, 20, 21, 23"
2025-10-22 09:02:03,0,3.25,249.99,252.15,367.68,26.5,Patrolling,"11, 13, 20, 21, 23"
2025-10-22 09:02:04,0,3.25,250.35,252.16,370.60,25.9,Patrolling,"11, 13, 20, 21, 23"
2025-10-22 09:02:05,0,3.25,250.72,252.05,373.52,25.3,Patrolling,"11, 13, 20, 21, 23"
2025-10-22 09:02:07,0,3.25,251.11,251.79,376.77,24.6,Patrolling,"11, 13, 20, 21, 23"
2025-10-22 09:02:08,0,2.92,251.10,251.56,379.43,24.1,Patrolling,"11, 20, 21, 23"
2025-10-22 09:02:09,0,2.92,251.06,251.49,382.06,23.6,Patrolling,"11, 13, 20, 21, 23"
2025-10-22 09:02:10,0,2.92,250.95,251.74,384.70,23.1,Patrolling,"11, 13, 20, 21, 23"
2025-10-22 09:02:11,0,2.92,251.01,251.73,387.33,22.5,Patrolling,"11, 13, 20, 21, 23"
2025-10-22 09:02:12,0,2.92,250.94,251.61,389.96,22.0,Patrolling,"11, 13, 20, 21, 23"
2025-10-22 09:02:13,0,2.92,250.97,251.73,392.59,21.5,Patrolling,"11, 13, 20, 21, 23"
2025-10-22 09:02:14,0,2.92,251.14,251.69,395.22,21.0,Patrolling,"11, 13, 20, 21, 23"
2025-10-22 09:02:15,0,2.92,250.85,251.65,397.85,20.4,Patrolling,"11, 13, 20, 21, 23"
2025-10-22 09:02:16,0,2.92,250.44,251.81,399.31,19.9,Returning to Charge,"9, 11, 13, 20, 21, 23"
2025-10-22 09:02:17,0,2.92,250.44,251.92,396.68,19.4,Returning to Charge,"11, 13, 20, 21, 23"
2025-10-22 09:02:18,0,2.92,250.37,252.20,394.05,18.8,Returning to Charge,"9, 11, 13, 20, 21, 23"
2025-10-22 09:02:19,0,2.92,250.22,252.23,391.42,18.3,Returning to Charge,"11, 13, 20, 21, 23"
2025-10-22 09:02:20,0,2.92,250.36,252.39,388.79,17.8,Returning to Charge,"11, 13, 20, 21, 23"
2025-10-22 09:02:21,0,2.92,250.48,252.46,385.86,17.2,Returning to Charge,"11, 13, 20, 21, 23"
2025-10-22 09:02:22,0,2.92,250.44,252.43,383.23,16.7,Returning to Charge,"11, 13, 20, 21, 23"
2025-10-22 09:02:23,0,1.93,250.36,252.39,381.39,16.3,Returning to Charge,"11, 13, 20, 21, 23"
2025-10-22 09:02:24,0,1.93,250.40,252.57,379.65,16.0,Returning to Charge,"9, 11, 13, 20, 21, 23"
2025-10-22 09:02:26,0,1.93,250.38,252.57,377.91,15.6,Returning to Charge,"11, 13, 20, 21, 23"
2025-10-22 09:02:27,0,1.93,250.44,252.72,376.18,15.3,Returning to Charge,"11, 13, 20, 21, 23"
2025-10-22 09:02:28,0,1.93,250.59,252.68,374.44,14.9,Returning to Charge,"11, 13, 20, 21, 23"
2025-10-22 09:02:29,0,1.93,250.42,252.77,372.70,14.6,Returning to Charge,"11, 13, 20, 21, 23"
2025-10-22 09:02:30,0,1.93,250.58,252.89,370.96,14.2,Returning to Charge,"11, 13, 20, 21, 23"
2025-10-22 09:02:31,0,1.93,250.67,252.70,369.22,13.9,Returning to Charge,"11, 13, 20, 21, 23"
2025-10-22 09:02:32,0,1.93,250.62,252.60,367.48,13.5,Returning to Charge,"11, 20, 21, 23"
2025-10-22 09:02:33,0,1.93,250.67,252.87,365.74,13.2,Returning to Charge,"11, 13, 20, 21, 23"
2025-10-22 09:02:34,0,1.93,250.71,252.85,364.00,12.8,Returning to Charge,"11, 13, 20, 21, 23"
2025-10-22 09:02:35,0,1.93,250.67,252.87,362.27,12.5,Returning to Charge,"11, 20, 21, 23"
2025-10-22 09:02:36,0,1.93,250.75,252.88,360.53,12.1,Returning to Charge,"11, 20, 21, 23"
2025-10-22 09:02:37,0,1.93,250.71,252.98,358.79,11.8,Returning to Charge,"11, 13, 20, 21, 23"
2025-10-22 09:02:38,0,1.93,250.78,252.64,357.05,11.4,Returning to Charge,"11, 13, 20, 21, 23"
2025-10-22 09:02:39,0,1.93,250.77,252.56,355.32,11.1,Returning to Charge,"11, 20, 21, 23"
2025-10-22 09:02:40,0,2.94,250.81,252.71,352.87,10.6,Returning to Charge,"11, 20, 21, 23"
2025-10-22 09:02:41,0,2.94,250.97,252.64,350.23,10.1,Returning to Charge,"11, 13, 20, 21, 23"
2025-10-22 09:02:43,0,2.94,250.74,252.33,347.58,9.6,Returning to Charge,"11, 13, 20, 21, 23"
2025-10-22 09:02:44,0,2.94,250.62,252.12,345.23,9.1,Returning to Charge,"11, 13, 21, 23"
2025-10-22 09:02:45,0,2.94,250.28,252.17,342.59,8.6,Returning to Charge,"11, 21, 23"
2025-10-22 09:02:46,0,2.94,250.55,252.47,339.94,8.0,Returning to Charge,"11, 13, 21, 23"
2025-10-22 09:02:47,0,2.94,250.36,252.52,337.30,7.5,Returning to Charge,"11, 21, 23"
2025-10-22 09:02:48,0,2.94,250.34,252.31,334.65,7.0,Returning to Charge,"11, 21, 23"
2025-10-22 09:02:49,0,2.94,250.63,252.44,332.01,6.4,Returning to Charge,"11, 21, 23"
2025-10-22 09:02:50,0,2.94,251.05,252.87,329.36,5.9,Returning to Charge,"11, 21, 23"
2025-10-22 09:02:51,0,2.94,250.91,253.19,326.41,5.3,Returning to Charge,"11, 21, 23, 27"
2025-10-22 09:02:52,0,2.94,251.02,252.97,323.77,4.8,Returning to Charge,"11, 21, 23, 27"
2025-10-22 09:02:53,0,2.94,250.98,252.76,321.13,4.3,Returning to Charge,"11, 21, 23, 27"
2025-10-22 09:02:54,0,2.94,251.00,252.57,318.48,3.7,Returning to Charge,"11, 21, 23, 27"
2025-10-22 09:02:55,0,2.94,250.96,252.90,315.54,3.1,Returning to Charge,"11, 21, 23, 27"
2025-10-22 09:02:56,0,1.42,250.92,252.83,313.81,2.8,Returning to Charge,"21, 23, 27"
2025-10-22 09:02:57,0,1.42,250.83,252.70,312.54,2.5,Returning to Charge,"11, 21, 23, 27"
2025-10-22 09:02:58,0,1.42,250.53,252.76,311.12,2.3,Returning to Charge,"21, 23, 27"
2025-10-22 09:03:00,0,1.42,250.68,252.74,309.85,2.0,Returning to Charge,"21, 23, 27"
2025-10-22 09:03:01,0,1.42,250.64,252.94,308.57,1.8,Returning to Charge,"11, 21, 23, 27"
2025-10-22 09:03:02,0,1.42,250.84,252.91,307.30,1.5,Returning to Charge,"21, 23, 27"
2025-10-22 09:03:03,0,1.42,250.85,252.81,306.02,1.2,Returning to Charge,"21, 23, 27"
2025-10-22 09:03:04,0,1.42,250.77,252.83,304.75,1.0,Returning to Charge,"21, 23, 27"
2025-10-22 09:03:05,0,1.42,250.76,252.88,303.47,0.7,Returning to Charge,"23, 27"
2025-10-22 09:03:06,0,1.42,250.90,253.01,302.20,0.5,Returning to Charge,"21, 23, 27"
2025-10-22 09:03:07,0,1.42,250.99,253.06,300.92,0.2,Returning to Charge,"23, 27"
2025-10-22 09:03:08,0,1.42,251.02,253.04,299.65,0.0,Returning to Charge,"21, 23, 27"
2025-10-22 09:03:09,0,1.42,251.04,252.94,298.38,0.0,Returning to Charge,"21, 23, 27"
2025-10-22 09:03:10,0,1.42,251.10,252.97,297.10,0.0,Returning to Charge,"21, 23, 27"
2025-10-22 09:03:11,0,1.42,251.00,252.95,295.83,0.0,Returning to Charge,"23, 27"
2025-10-22 09:03:12,0,2.03,251.03,252.92,294.18,0.0,Returning to Charge,"23, 27"
2025-10-22 09:03:13,0,2.03,251.06,252.93,292.36,0.0,Returning to Charge,"23, 27"
2025-10-22 09:03:14,0,2.03,250.97,253.26,290.53,0.0,Returning to Charge,"23, 27"
2025-10-22 09:03:15,0,2.03,251.05,253.42,288.90,0.0,Returning to Charge,"21, 23, 27"
2025-10-22 09:03:17,0,2.03,251.08,253.37,287.08,0.0,Returning to Charge,"23, 27"
2025-10-22 09:03:18,0,2.03,251.08,253.15,285.25,0.0,Returning to Charge,"23, 27"
2025-10-22 09:03:19,0,2.03,251.04,253.15,283.42,0.0,Returning to Charge,"23, 27"
2025-10-22 09:03:20,0,2.03,251.04,253.01,281.60,0.0,Returning to Charge,"23, 27"
2025-10-22 09:03:21,0,2.03,251.03,252.84,279.77,0.0,Returning to Charge,"23, 27"
2025-10-22 09:03:22,0,2.03,251.06,252.88,277.95,0.0,Returning to Charge,"23, 27"
2025-10-22 09:03:23,0,2.03,251.14,252.94,276.12,0.0,Returning to Charge,"23, 27"
2025-10-22 09:03:24,0,2.03,250.82,252.77,274.29,0.0,Returning to Charge,"23, 27"
2025-10-22 09:03:25,0,2.03,251.12,252.66,272.47,0.0,Returning to Charge,"23, 27"
2025-10-22 09:03:26,0,2.03,250.96,252.57,270.64,0.0,Returning to Charge,"23, 27"
2025-10-22 09:03:27,0,2.03,251.02,252.33,268.82,0.0,Returning to Charge,"23, 27"
2025-10-22 09:03:28,0,3.85,251.56,252.39,266.26,0.0,Returning to Charge,"23, 27"
2025-10-22 09:03:29,0,3.85,251.70,252.70,262.41,0.0,Returning to Charge,"23, 27"
2025-10-22 09:03:30,0,3.85,251.61,252.16,258.95,0.0,Returning to Charge,"23, 27"
2025-10-22 09:03:31,0,3.85,251.20,252.80,255.48,0.0,Returning to Charge,"23, 27"
2025-10-22 09:03:33,0,3.85,251.10,252.89,252.01,0.0,Returning to Charge,"16, 23, 27"
2025-10-22 09:03:34,0,3.85,251.10,252.31,248.56,0.0,Returning to Charge,"16, 23, 27"
2025-10-22 09:03:35,0,3.85,251.40,252.27,245.09,0.0,Returning to Charge,"16, 23, 27"
2025-10-22 09:03:36,0,3.85,251.50,252.00,241.63,0.0,Returning to Charge,"16, 27"
2025-10-22 09:03:37,0,3.85,251.56,251.98,238.16,0.0,Returning to Charge,"16, 23, 27"
2025-10-22 09:03:38,0,3.85,251.59,251.79,234.70,0.0,Returning to Charge,"16, 27"
2025-10-22 09:03:39,0,3.85,251.92,251.55,231.24,0.0,Returning to Charge,"16, 23, 27"
2025-10-22 09:03:40,0,3.85,252.11,251.22,227.77,0.0,Returning to Charge,"16, 27"
2025-10-22 09:03:41,0,3.85,252.27,251.17,224.31,0.0,Returning to Charge,"16, 27"
2025-10-22 09:03:42,0,3.85,252.12,250.62,220.85,0.0,Returning to Charge,"16, 27"
2025-10-22 09:03:43,0,3.85,252.35,250.95,217.38,0.0,Returning to Charge,"16, 27"
2025-10-22 09:03:44,0,3.01,252.01,251.32,214.17,0.0,Returning to Charge,"16, 27"
2025-10-22 09:03:45,0,3.01,251.98,251.51,211.45,0.0,Returning to Charge,"16, 27"
2025-10-22 09:03:46,0,3.01,251.89,251.46,208.74,0.0,Returning to Charge,"16, 27"
2025-10-22 09:03:47,0,3.01,251.89,251.35,206.03,0.0,Returning to Charge,"16, 27"
2025-10-22 09:03:48,0,3.01,251.88,251.58,203.32,0.0,Returning to Charge,"16, 27"
2025-10-22 09:03:49,0,3.01,252.20,251.57,200.60,0.0,Returning to Charge,"16, 27"
2025-10-22 09:03:51,0,3.01,252.22,251.71,197.89,0.0,Returning to Charge,"16, 27"
2025-10-22 09:03:52,0,3.01,252.62,251.53,195.18,0.0,Returning to Charge,"16, 27"
2025-10-22 09:03:53,0,3.01,252.31,251.53,192.47,0.0,Returning to Charge,"16, 27"
2025-10-22 09:03:54,0,3.01,252.28,251.25,189.76,0.0,Returning to Charge,"16, 27"
2025-10-22 09:03:55,0,3.01,252.06,251.37,187.05,0.0,Returning to Charge,"6, 16, 27"
2025-10-22 09:03:56,0,3.01,251.88,251.59,184.34,0.0,Returning to Charge,"16, 27"
2025-10-22 09:03:57,0,3.01,252.08,251.81,181.62,0.0,Returning to Charge,"6, 16, 27"
2025-10-22 09:03:58,0,3.01,252.25,251.58,178.91,0.0,Returning to Charge,"16, 27"
2025-10-22 09:03:59,0,3.01,252.11,251.87,176.19,0.0,Returning to Charge,"6, 16, 27"
2025-10-22 09:04:00,0,3.01,252.06,251.82,173.48,0.0,Returning to Charge,"16, 27"
2025-10-22 09:04:01,0,1.64,251.69,251.94,170.91,0.0,Returning to Charge,"6, 16, 27"
2025-10-22 09:04:02,0,1.64,251.63,251.82,169.43,0.0,Returning to Charge,"6, 16, 27"
2025-10-22 09:04:03,0,1.64,251.70,251.68,167.95,0.0,Returning to Charge,"5, 6, 16, 27"
2025-10-22 09:04:04,0,1.64,251.74,251.51,166.47,0.0,Returning to Charge,"6, 16, 27"
2025-10-22 09:04:06,0,1.64,251.62,251.47,165.00,0.0,Returning to Charge,"5, 6, 16, 27"
2025-10-22 09:04:07,0,1.64,251.39,251.53,163.52,0.0,Returning to Charge,"5, 6, 16, 27"
2025-10-22 09:04:08,0,1.64,251.30,251.35,162.04,0.0,Returning to Charge,"5, 6, 16, 27"
2025-10-22 09:04:09,0,1.64,251.07,251.28,160.56,0.0,Returning to Charge,"5, 6, 16, 27"
2025-10-22 09:04:10,0,1.64,250.92,251.29,159.08,0.0,Returning to Charge,"5, 6, 16, 27"
2025-10-22 09:04:11,0,1.64,250.83,251.27,157.60,0.0,Returning to Charge,"5, 6, 16, 27"
2025-10-22 09:04:12,0,1.64,250.82,251.18,156.12,0.0,Returning to Charge,"5, 6, 16, 27"
2025-10-22 09:04:13,0,1.64,250.91,251.13,154.64,0.0,Returning to Charge,"5, 6, 16, 27"
2025-10-22 09:04:14,0,1.64,250.97,251.04,153.16,0.0,Returning to Charge,"5, 6, 16, 27"
2025-10-22 09:04:15,0,1.64,250.83,250.91,151.68,0.0,Returning to Charge,"5, 6, 16, 27"
2025-10-22 09:04:16,0,1.64,250.70,251.00,150.20,0.0,Returning to Charge,"5, 6, 16, 27"
2025-10-22 09:04:17,0,2.34,250.58,251.00,148.52,0.0,Returning to Charge,"5, 6, 16, 27"
2025-10-22 09:04:18,0,2.34,250.49,250.94,146.42,0.0,Returning to Charge,"5, 6, 16, 27"
2025-10-22 09:04:19,0,2.34,250.62,250.87,144.31,0.0,Returning to Charge,"5, 6, 16, 27"
2025-10-22 09:04:20,0,2.34,250.47,250.93,142.21,0.0,Returning to Charge,"5, 6, 16, 27"
2025-10-22 09:04:21,0,2.34,250.53,250.78,140.11,0.0,Returning to Charge,"5, 6, 16, 27"
2025-10-22 09:04:23,0,2.34,250.69,250.20,138.01,0.0,Returning to Charge,"5, 6, 16, 27"
2025-10-22 09:04:24,0,2.34,250.91,250.13,135.90,0.0,Returning to Charge,"5, 6, 16, 27"
2025-10-22 09:04:25,0,2.34,251.16,249.95,133.80,0.0,Returning to Charge,"5, 6, 16, 27"
2025-10-22 09:04:26,0,2.34,251.13,249.99,131.93,0.0,Returning to Charge,"5, 6, 16, 25, 27"
2025-10-22 09:04:27,0,2.34,251.11,250.14,129.83,0.0,Returning to Charge,"5, 6, 16, 27"
2025-10-22 09:04:28,0,2.34,251.19,250.22,127.72,0.0,Returning to Charge,"5, 6, 16, 27"
2025-10-22 09:04:29,0,2.34,251.21,250.03,125.62,0.0,Returning to Charge,"5, 6, 16, 27"
2025-10-22 09:04:30,0,2.34,251.14,250.06,123.52,0.0,Returning to Charge,"5, 6, 16, 27"
2025-10-22 09:04:31,0,2.34,251.13,250.16,121.42,0.0,Returning to Charge,"5, 6, 16, 27"
