auv_id,auv_pos_x,auv_pos_y,auv_pos_z,auv_speed,nodes_in_range,is_lc,is_oc,timestamp
4,81.66512754,258.0107992,474.7920994,1.920855964,0,0,0,34.2
5,405.5300585,233.6238958,317.0245507,4.563169964,0,0,0,34.2
6,144.9460272,341.8381003,387.0186879,1.785738663,0,0,0,34.2
7,101.6049545,434.957049,413.1467941,1.524231006,0,0,0,34.2
8,259.1911225,308.1551304,371.4878764,4.732092886,0,0,0,34.2
9,90.7356401,78.73606316,390.890567,2.815587528,0,0,0,34.2
0,343.0179398,216.5104426,340.5007051,1.609248411,1,1,1,34.3
1,415.6215525,197.1049819,403.0460533,1.385563849,1,1,0,34.3
2,134.5153504,89.79517014,343.344997,2.319444849,1,1,0,34.3
3,89.55367398,254.3682841,427.3836513,2.893957604,0,0,0,34.3
4,81.84868104,257.9541944,474.7930429,1.920855964,0,0,0,34.3
5,405.4099615,233.5486617,316.5907976,4.563169964,0,0,0,34.3
6,144.9162435,341.7014697,386.9076311,1.785738663,0,0,0,34.3
7,101.7207797,434.8730134,413.1992854,1.524231006,0,0,0,34.3
8,258.7742439,308.3722276,371.542723,4.732092886,0,0,0,34.3
9,90.63889333,78.6206255,390.6526815,2.815587528,0,0,0,34.3
0,343.0029914,216.4913504,340.3416176,1.609248411,1,1,1,34.4
1,415.5178326,197.015496,403.0668457,1.385563849,1,1,0,34.4
2,134.6963192,89.9059076,343.2512646,2.319444849,1,1,0,34.4
3,89.42595841,254.6257951,427.417218,2.893957604,0,0,0,34.4
4,82.03223454,257.8975896,474.7939865,1.920855964,0,0,0,34.4
5,405.2898645,233.4734276,316.1570445,4.563169964,0,0,0,34.4
6,144.8864598,341.564839,386.7965743,1.785738663,0,0,0,34.4
7,101.8366049,434.7889777,413.2517766,1.524231006,0,0,0,34.4
8,258.3573654,308.5893247,371.5975695,4.732092886,0,0,0,34.4
9,90.54214656,78.50518784,390.4147959,2.815587528,0,0,0,34.4
0,342.988043,216.4722583,340.1825301,1.609248411,1,1,1,34.5
1,415.4141127,196.92601,403.087638,1.385563849,1,1,0,34.5
2,134.8772879,90.01664506,343.1575322,2.319444849,1,1,0,34.5
3,89.29824284,254.8833062,427.4507847,2.893957604,0,0,0,34.5
4,82.21578803,257.8409849,474.79493,1.920855964,0,0,0,34.5
5,405.1697676,233.3981936,315.7232914,4.563169964,0,0,0,34.5
6,144.8566761,341.4282083,386.6855175,1.785738663,0,0,0,34.5
7,101.9524302,434.7049421,413.3042678,1.524231006,0,0,0,34.5
8,257.9404869,308.8064219,371.652416,4.732092886,0,0,0,34.5
9,90.44539979,78.38975017,390.1769103,2.815587528,0,0,0,34.5
0,342.9730946,216.4531662,340.0234426,1.609248411,1,1,1,34.6
1,415.3103928,196.8365241,403.1084303,1.385563849,1,1,0,34.6
2,135.0582567,90.12738252,343.0637998,2.319444849,1,1,0,34.6
3,89.17052726,255.1408172,427.4843513,2.893957604,0,0,0,34.6
4,82.39934153,257.7843801,474.7958736,1.920855964,0,0,0,34.6
5,405.0496706,233.3229595,315.2895383,4.563169964,0,0,0,34.6
6,144.8268924,341.2915777,386.5744607,1.785738663,0,0,0,34.6
7,102.0682554,434.6209064,413.356759,1.524231006,0,0,0,34.6
8,257.5236083,309.0235191,371.7072625,4.732092886,0,0,0,34.6
9,90.34865303,78.27431251,389.9390248,2.815587528,0,0,0,34.6
0,342.9581462,216.434074,339.864355,1.609248411,1,1,1,34.7
1,415.2066729,196.7470382,403.1292226,1.385563849,1,1,0,34.7
2,135.2392255,90.23811998,342.9700674,2.319444849,1,1,0,34.7
3,89.04281169,255.3983282,427.517918,2.893957604,0,0,0,34.7
4,82.58289503,257.7277753,474.7968171,1.920855964,0,0,0,34.7
5,404.9295736,233.2477255,314.8557852,4.563169964,0,0,0,34.7
6,144.7971087,341.154947,386.4634038,1.785738663,0,0,0,34.7
7,102.1840806,434.5368708,413.4092503,1.524231006,0,0,0,34.7
8,257.1067298,309.2406162,371.7621091,4.732092886,0,0,0,34.7
9,90.25190626,78.15887485,389.7011392,2.815587528,0,0,0,34.7
0,342.9431978,216.4149819,339.7052675,1.609248411,1,1,1,34.8
1,415.102953,196.6575522,403.150015,1.385563849,1,1,0,34.8
2,135.4201942,90.34885744,342.876335,2.319444849,1,1,0,34.8
3,88.91509611,255.6558392,427.5514847,2.893957604,0,0,0,34.8
4,82.76644852,257.6711705,474.7977607,1.920855964,0,0,0,34.8
5,404.8094766,233.1724914,314.4220321,4.563169964,0,0,0,34.8
6,144.767325,341.0183163,386.352347,1.785738663,0,0,0,34.8
7,102.2999058,434.4528351,413.4617415,1.524231006,0,0,0,34.8
8,256.6898513,309.4577134,371.8169556,4.732092886,0,0,0,34.8
9,90.15515949,78.04343719,389.4632537,2.815587528,0,0,0,34.8
0,342.9282494,216.3958898,339.54618,1.609248411,1,1,1,34.9
1,414.9992331,196.5680663,403.1708073,1.385563849,1,1,0,34.9
2,135.601163,90.4595949,342.7826026,2.319444849,1,1,0,34.9
3,88.78738054,255.9133502,427.5850513,2.893957604,0,0,0,34.9
4,82.95000202,257.6145658,474.7987042,1.920855964,0,0,0,34.9
5,404.6893797,233.0972573,313.988279,4.563169964,0,0,0,34.9
6,144.7375413,340.8816857,386.2412902,1.785738663,0,0,0,34.9
7,102.4157311,434.3687995,413.5142327,1.524231006,0,0,0,34.9
8,256.2729728,309.6748106,371.8718021,4.732092886,0,0,0,34.9
9,90.05841272,77.92799952,389.2253681,2.815587528,0,0,0,34.9
0,342.913301,216.3767976,339.3870925,1.609248411,1,1,1,35
1,414.8955132,196.4785804,403.1915996,1.385563849,1,1,0,35
2,135.7821318,90.57033236,342.6888702,2.319444849,1,1,0,35
3,88.65966496,256.1708612,427.618618,2.893957604,0,0,0,35
4,83.13355552,257.557961,474.7996478,1.920855964,0,0,0,35
5,404.5692827,233.0220233,313.5545258,4.563169964,0,0,0,35
6,144.7077576,340.745055,386.1302334,1.785738663,0,0,0,35
7,102.5315563,434.2847638,413.5667239,1.524231006,0,0,0,35
8,255.8560942,309.8919078,371.9266486,4.732092886,0,0,0,35
9,89.96166595,77.81256186,388.9874825,2.815587528,0,0,0,35
0,342.8983526,216.3577055,339.2280049,1.609248411,1,1,1,35.1
1,414.7917933,196.3890944,403.2123919,1.385563849,1,1,0,35.1
2,135.9631005,90.68106982,342.5951377,2.319444849,1,1,0,35.1
3,88.53194939,256.4283722,427.6521846,2.893957604,0,0,0,35.1
4,83.31710901,257.5013562,474.8005913,1.920855964,0,0,0,35.1
5,404.4491857,232.9467892,313.1207727,4.563169964,0,0,0,35.1
6,144.6779739,340.6084243,386.0191765,1.785738663,0,0,0,35.1
7,102.6473815,434.2007282,413.6192152,1.524231006,0,0,0,35.1
8,255.4392157,310.1090049,371.9814952,4.732092886,0,0,0,35.1
9,89.86491919,77.6971242,388.749597,2.815587528,0,0,0,35.1
0,342.8834042,216.3386133,339.0689174,1.609248411,1,1,1,35.2
1,414.6880734,196.2996085,403.2331843,1.385563849,1,1,0,35.2
2,136.1440693,90.79180728,342.5014053,2.319444849,1,1,0,35.2
3,88.40423382,256.6858832,427.6857513,2.893957604,0,0,0,35.2
4,83.50066251,257.4447515,474.8015349,1.920855964,0,0,0,35.2
5,404.3290888,232.8715551,312.6870196,4.563169964,0,0,0,35.2
6,144.6481902,340.4717937,385.9081197,1.785738663,0,0,0,35.2
7,102.7632068,434.1166925,413.6717064,1.524231006,0,0,0,35.2
8,255.0223372,310.3261021,372.0363417,4.732092886,0,0,0,35.2
9,89.76817242,77.58168653,388.5117114,2.815587528,0,0,0,35.2
0,342.8684558,216.3195212,338.9098299,1.609248411,1,1,1,35.3
1,414.5843535,196.2101225,403.2539766,1.385563849,1,1,0,35.3
2,136.3250381,90.90254474,342.4076729,2.319444849,1,1,0,35.3
3,88.27651824,256.9433942,427.719318,2.893957604,0,0,0,35.3
4,83.68421601,257.3881467,474.8024784,1.920855964,0,0,0,35.3
5,404.2089918,232.7963211,312.2532665,4.563169964,0,0,0,35.3
6,144.6184065,340.335163,385.7970629,1.785738663,0,0,0,35.3
7,102.879032,434.0326569,413.7241976,1.524231006,0,0,0,35.3
8,254.6054586,310.5431993,372.0911882,4.732092886,0,0,0,35.3
9,89.67142565,77.46624887,388.2738259,2.815587528,0,0,0,35.3
0,342.8535074,216.3004291,338.7507424,1.609248411,1,1,1,35.4
1,414.4806336,196.1206366,403.2747689,1.385563849,1,1,0,35.4
2,136.5060068,91.0132822,342.3139405,2.319444849,1,1,0,35.4
5,404.0888948,232.721087,311.8195134,4.563169964,1,0,0,35.4
3,88.14880267,257.2009052,427.7528846,2.893957604,0,0,0,35.4
4,83.86776951,257.3315419,474.803422,1.920855964,0,0,0,35.4
6,144.5886228,340.1985323,385.6860061,1.785738663,0,0,0,35.4
7,102.9948572,433.9486212,413.7766889,1.524231006,0,0,0,35.4
8,254.1885801,310.7602964,372.1460348,4.732092886,0,0,0,35.4
9,89.57467888,77.35081121,388.0359403,2.815587528,0,0,0,35.4
0,342.838559,216.2813369,338.5916549,1.609248411,1,1,1,35.5
1,414.3769137,196.0311507,403.2955612,1.385563849,1,1,0,35.5
2,136.6869756,91.12401966,342.2202081,2.319444849,1,1,0,35.5
5,403.9687978,232.6458529,311.3857603,4.563169964,1,0,0,35.5
3,88.02108709,257.4584162,427.7864513,2.893957604,0,0,0,35.5
4,84.051323,257.2749372,474.8043655,1.920855964,0,0,0,35.5
6,144.5588391,340.0619017,385.5749493,1.785738663,0,0,0,35.5
7,103.1106824,433.8645856,413.8291801,1.524231006,0,0,0,35.5
8,253.7717016,310.9773936,372.2008813,4.732092886,0,0,0,35.5
9,89.47793212,77.23537355,387.7980547,2.815587528,0,0,0,35.5
0,342.8236106,216.2622448,338.4325673,1.609248411,1,1,1,35.6
1,414.2731938,195.9416647,403.3163536,1.385563849,1,1,0,35.6
2,136.8679444,91.23475712,342.1264757,2.319444849,1,1,0,35.6
5,403.8487009,232.5706189,310.9520072,4.563169964,1,0,0,35.6
3,87.89337152,257.7159272,427.820018,2.893957604,0,0,0,35.6
4,84.2348765,257.2183324,474.8053091,1.920855964,0,0,0,35.6
6,144.5290554,339.925271,385.4638924,1.785738663,0,0,0,35.6
7,103.2265077,433.78055,413.8816713,1.524231006,0,0,0,35.6
8,253.3548231,311.1944908,372.2557278,4.732092886,0,0,0,35.6
9,89.38118535,77.11993588,387.5601692,2.815587528,0,0,0,35.6
0,342.8086622,216.2431527,338.2734798,1.609248411,1,1,1,35.7
1,414.1694739,195.8521788,403.3371459,1.385563849,1,1,0,35.7
2,137.0489131,91.34549458,342.0327433,2.319444849,1,1,0,35.7
5,403.7286039,232.4953848,310.5182541,4.563169964,1,0,0,35.7
3,87.76565594,257.9734382,427.8535846,2.893957604,0,0,0,35.7
4,84.41843,257.1617276,474.8062526,1.920855964,0,0,0,35.7
6,144.4992717,339.7886403,385.3528356,1.785738663,0,0,0,35.7
7,103.3423329,433.6965143,413.9341625,1.524231006,0,0,0,35.7
8,252.9379445,311.411588,372.3105743,4.732092886,0,0,0,35.7
9,89.28443858,77.00449822,387.3222836,2.815587528,0,0,0,35.7
0,342.7937138,216.2240605,338.1143923,1.609248411,1,1,1,35.8
1,414.065754,195.7626928,403.3579382,1.385563849,1,1,0,35.8
2,137.2298819,91.45623204,341.9390109,2.319444849,1,1,0,35.8
5,403.6085069,232.4201507,310.084501,4.563169964,1,0,0,35.8
3,87.63794037,258.2309492,427.8871513,2.893957604,0,0,0,35.8
4,84.60198349,257.1051229,474.8071962,1.920855964,0,0,0,35.8
6,144.469488,339.6520097,385.2417788,1.785738663,0,0,0,35.8
7,103.4581581,433.6124787,413.9866538,1.524231006,0,0,0,35.8
8,252.521066,311.6286851,372.3654209,4.732092886,0,0,0,35.8
9,89.18769181,76.88906056,387.0843981,2.815587528,0,0,0,35.8
0,342.7787654,216.2049684,337.9553048,1.609248411,1,1,1,35.9
1,413.9620341,195.6732069,403.3787305,1.385563849,1,1,0,35.9
2,137.4108507,91.5669695,341.8452785,2.319444849,1,1,0,35.9
5,403.48841,232.3449167,309.6507479,4.563169964,1,0,0,35.9
3,87.5102248,258.4884602,427.920718,2.893957604,0,0,0,35.9
4,84.78553699,257.0485181,474.8081397,1.920855964,0,0,0,35.9
6,144.4397043,339.515379,385.130722,1.785738663,0,0,0,35.9
7,103.5739833,433.528443,414.039145,1.524231006,0,0,0,35.9
8,252.1041875,311.8457823,372.4202674,4.732092886,0,0,0,35.9
9,89.09094504,76.7736229,386.8465125,2.815587528,0,0,0,35.9
0,342.7638171,216.1858762,337.7962172,1.609248411,1,1,1,36
1,413.8583142,195.583721,403.3995229,1.385563849,1,1,0,36
2,137.5918194,91.67770696,341.7515461,2.319444849,1,1,0,36
5,403.368313,232.2696826,309.2169948,4.563169964,1,0,0,36
3,87.38250922,258.7459712,427.9542846,2.893957604,0,0,0,36
4,84.96909049,256.9919133,474.8090833,1.920855964,0,0,0,36
6,144.4099206,339.3787483,385.0196651,1.785738663,0,0,0,36
7,103.6898086,433.4444074,414.0916362,1.524231006,0,0,0,36
8,251.6873089,312.0628795,372.4751139,4.732092886,0,0,0,36
9,88.99419828,76.65818523,386.6086269,2.815587528,0,0,0,36
0,342.7488687,216.1667841,337.6371297,1.609248411,1,1,1,36.1
1,413.7545943,195.494235,403.4203152,1.385563849,1,1,0,36.1
2,137.7727882,91.78844442,341.6578137,2.319444849,1,1,0,36.1
5,403.248216,232.1944485,308.7832417,4.563169964,1,0,0,36.1
3,87.25479365,259.0034822,427.9878513,2.893957604,0,0,0,36.1
4,85.15264398,256.9353086,474.8100268,1.920855964,0,0,0,36.1
6,144.3801369,339.2421177,384.9086083,1.785738663,0,0,0,36.1
7,103.8056338,433.3603717,414.1441274,1.524231006,0,0,0,36.1
8,251.2704304,312.2799766,372.5299604,4.732092886,0,0,0,36.1
9,88.89745151,76.54274757,386.3707414,2.815587528,0,0,0,36.1
0,342.7339203,216.147692,337.4780422,1.609248411,1,1,1,36.2
1,413.6508744,195.4047491,403.4411075,1.385563849,1,1,0,36.2
2,137.953757,91.89918188,341.5640813,2.319444849,1,1,0,36.2
5,403.128119,232.1192145,308.3494886,4.563169964,1,0,0,36.2
3,87.12707807,259.2609932,428.0214179,2.893957604,0,0,0,36.2
4,85.33619748,256.8787038,474.8109704,1.920855964,0,0,0,36.2
6,144.3503532,339.105487,384.7975515,1.785738663,0,0,0,36.2
7,103.921459,433.2763361,414.1966187,1.524231006,0,0,0,36.2
8,250.8535519,312.4970738,372.584807,4.732092886,0,0,0,36.2
9,88.80070474,76.42730991,386.1328558,2.815587528,0,0,0,36.2
1,413.5471545,195.3152631,403.4618998,1.385563849,2,1,1,36.3
0,342.7189719,216.1285998,337.3189547,1.609248411,1,1,0,36.3
2,138.1347257,92.00991934,341.4703489,2.319444849,1,1,0,36.3
5,403.0080221,232.0439804,307.9157355,4.563169964,1,0,0,36.3
3,86.9993625,259.5185042,428.0549846,2.893957604,0,0,0,36.3
4,85.51975098,256.822099,474.8119139,1.920855964,0,0,0,36.3
6,144.3205695,338.9688563,384.6864947,1.785738663,0,0,0,36.3
7,104.0372842,433.1923004,414.2491099,1.524231006,0,0,0,36.3
8,250.4366734,312.714171,372.6396535,4.732092886,0,0,0,36.3
9,88.70395797,76.31187224,385.8949702,2.815587528,0,0,0,36.3
1,413.4434346,195.2257772,403.4826922,1.385563849,2,1,1,36.4
0,342.7040235,216.1095077,337.1598671,1.609248411,1,1,0,36.4
2,138.3156945,92.1206568,341.3766164,2.319444849,1,1,0,36.4
5,402.8879251,231.9687463,307.4819824,4.563169964,1,0,0,36.4
3,86.87164692,259.7760152,428.0885513,2.893957604,0,0,0,36.4
4,85.70330448,256.7654943,474.8128575,1.920855964,0,0,0,36.4
6,144.2907858,338.8322257,384.5754379,1.785738663,0,0,0,36.4
7,104.1531095,433.1082648,414.3016011,1.524231006,0,0,0,36.4
8,250.0197948,312.9312682,372.6945,4.732092886,0,0,0,36.4
9,88.6072112,76.19643458,385.6570847,2.815587528,0,0,0,36.4
1,413.3397147,195.1362913,403.5034845,1.385563849,2,1,1,36.5
0,342.6890751,216.0904156,337.0007796,1.609248411,1,1,0,36.5
2,138.4966633,92.23139426,341.282884,2.319444849,1,1,0,36.5
5,402.7678281,231.8935123,307.0482293,4.563169964,1,0,0,36.5
3,86.74393135,260.0335262,428.1221179,2.893957604,0,0,0,36.5
4,85.88685797,256.7088895,474.813801,1.920855964,0,0,0,36.5
6,144.2610021,338.695595,384.464381,1.785738663,0,0,0,36.5
7,104.2689347,433.0242291,414.3540923,1.524231006,0,0,0,36.5
8,249.6029163,313.1483653,372.7493466,4.732092886,0,0,0,36.5
9,88.51046444,76.08099692,385.4191991,2.815587528,0,0,0,36.5
1,413.2359948,195.0468053,403.5242768,1.385563849,2,1,1,36.6
0,342.6741267,216.0713234,336.8416921,1.609248411,1,1,0,36.6
2,138.6776321,92.34213172,341.1891516,2.319444849,1,1,0,36.6
5,402.6477312,231.8182782,306.6144762,4.563169964,1,0,0,36.6
3,86.61621578,260.2910372,428.1556846,2.893957604,0,0,0,36.6
4,86.07041147,256.6522847,474.8147446,1.920855964,0,0,0,36.6
6,144.2312184,338.5589643,384.3533242,1.785738663,0,0,0,36.6
7,104.3847599,432.9401935,414.4065836,1.524231006,0,0,0,36.6
8,249.1860378,313.3654625,372.8041931,4.732092886,0,0,0,36.6
9,88.41371767,75.96555926,385.1813136,2.815587528,0,0,0,36.6
1,413.1322749,194.9573194,403.5450691,1.385563849,2,1,1,36.7
0,342.6591783,216.0522313,336.6826046,1.609248411,1,1,0,36.7
2,138.8586008,92.45286918,341.0954192,2.319444849,1,1,0,36.7
5,402.5276342,231.7430441,306.1807231,4.563169964,1,0,0,36.7
3,86.4885002,260.5485482,428.1892513,2.893957604,0,0,0,36.7
4,86.25396497,256.59568,474.8156881,1.920855964,0,0,0,36.7
6,144.2014347,338.4223337,384.2422674,1.785738663,0,0,0,36.7
7,104.5005852,432.8561579,414.4590748,1.524231006,0,0,0,36.7
8,248.7691592,313.5825597,372.8590396,4.732092886,0,0,0,36.7
9,88.3169709,75.85012159,384.943428,2.815587528,0,0,0,36.7
1,413.028555,194.8678335,403.5658615,1.385563849,2,1,1,36.8
0,342.6442299,216.0331391,336.523517,1.609248411,1,1,0,36.8
2,139.0395696,92.56360664,341.0016868,2.319444849,1,1,0,36.8
5,402.4075372,231.6678101,305.74697,4.563169964,1,0,0,36.8
3,86.36078463,260.8060592,428.2228179,2.893957604,0,0,0,36.8
4,86.43751846,256.5390752,474.8166317,1.920855964,0,0,0,36.8
6,144.171651,338.285703,384.1312106,1.785738663,0,0,0,36.8
7,104.6164104,432.7721222,414.511566,1.524231006,0,0,0,36.8
8,248.3522807,313.7996568,372.9138861,4.732092886,0,0,0,36.8
9,88.22022413,75.73468393,384.7055424,2.815587528,0,0,0,36.8
1,412.9248351,194.7783475,403.5866538,1.385563849,2,1,1,36.9
0,342.6292815,216.014047,336.3644295,1.609248411,1,1,0,36.9
2,139.2205384,92.6743441,340.9079544,2.319444849,1,1,0,36.9
5,402.2874402,231.592576,305.3132169,4.563169964,1,0,0,36.9
3,86.23306905,261.0635703,428.2563846,2.893957604,0,0,0,36.9
4,86.62107196,256.4824704,474.8175752,1.920855964,0,0,0,36.9
6,144.1418673,338.1490723,384.0201537,1.785738663,0,0,0,36.9
7,104.7322356,432.6880866,414.5640572,1.524231006,0,0,0,36.9
8,247.9354022,314.016754,372.9687327,4.732092886,0,0,0,36.9
9,88.12347737,75.61924627,384.4676569,2.815587528,0,0,0,36.9
1,412.8211152,194.6888616,403.6074461,1.385563849,2,1,1,37
0,342.6143331,215.9949549,336.205342,1.609248411,1,1,0,37
2,139.4015071,92.78508156,340.814222,2.319444849,1,1,0,37
5,402.1673433,231.5173419,304.8794638,4.563169964,1,0,0,37
3,86.10535348,261.3210813,428.2899513,2.893957604,0,0,0,37
4,86.80462546,256.4258656,474.8185188,1.920855964,0,0,0,37
6,144.1120836,338.0124417,383.9090969,1.785738663,0,0,0,37
7,104.8480608,432.6040509,414.6165485,1.524231006,0,0,0,37
8,247.5185237,314.2338512,373.0235792,4.732092886,0,0,0,37
9,88.0267306,75.5038086,384.2297713,2.815587528,0,0,0,37
1,412.7173953,194.5993756,403.6282384,1.385563849,2,1,1,37.1
0,342.5993847,215.9758627,336.0462545,1.609248411,1,1,0,37.1
2,139.5824759,92.89581902,340.7204896,2.319444849,1,1,0,37.1
5,402.0472463,231.4421079,304.4457107,4.563169964,1,0,0,37.1
3,85.9776379,261.5785923,428.3235179,2.893957604,0,0,0,37.1
4,86.98817895,256.3692609,474.8194623,1.920855964,0,0,0,37.1
6,144.0822999,337.875811,383.7980401,1.785738663,0,0,0,37.1
7,104.9638861,432.5200153,414.6690397,1.524231006,0,0,0,37.1
8,247.1016451,314.4509484,373.0784257,4.732092886,0,0,0,37.1
9,87.92998383,75.38837094,383.9918858,2.815587528,0,0,0,37.1
1,412.6136754,194.5098897,403.6490308,1.385563849,2,1,1,37.2
0,342.5844363,215.9567706,335.8871669,1.609248411,1,1,0,37.2
2,139.7634447,93.00655648,340.6267572,2.319444849,1,1,0,37.2
5,401.9271493,231.3668738,304.0119576,4.563169964,1,0,0,37.2
3,85.84992233,261.8361033,428.3570846,2.893957604,0,0,0,37.2
4,87.17173245,256.3126561,474.8204059,1.920855964,0,0,0,37.2
6,144.0525162,337.7391803,383.6869833,1.785738663,0,0,0,37.2
7,105.0797113,432.4359796,414.7215309,1.524231006,0,0,0,37.2
8,246.6847666,314.6680455,373.1332722,4.732092886,0,0,0,37.2
9,87.83323706,75.27293328,383.7540002,2.815587528,0,0,0,37.2
1,412.5099555,194.4204038,403.6698231,1.385563849,2,1,1,37.3
0,342.5694879,215.9376785,335.7280794,1.609248411,1,1,0,37.3
2,139.9444134,93.11729394,340.5330248,2.319444849,1,1,0,37.3
5,401.8070524,231.2916398,303.5782045,4.563169964,1,0,0,37.3
3,85.72220676,262.0936143,428.3906512,2.893957604,0,0,0,37.3
4,87.35528595,256.2560513,474.8213494,1.920855964,0,0,0,37.3
6,144.0227325,337.6025497,383.5759265,1.785738663,0,0,0,37.3
7,105.1955365,432.351944,414.7740221,1.524231006,0,0,0,37.3
8,246.2678881,314.8851427,373.1881188,4.732092886,0,0,0,37.3
9,87.73649029,75.15749562,383.5161146,2.815587528,0,0,0,37.3
1,412.4062356,194.3309178,403.6906154,1.385563849,2,1,1,37.4
0,342.5545395,215.9185863,335.5689919,1.609248411,1,1,0,37.4
2,140.1253822,93.2280314,340.4392924,2.319444849,1,1,0,37.4
5,401.6869554,231.2164057,303.1444514,4.563169964,1,0,0,37.4
3,85.59449118,262.3511253,428.4242179,2.893957604,0,0,0,37.4
4,87.53883944,256.1994466,474.822293,1.920855964,0,0,0,37.4
6,143.9929488,337.465919,383.4648696,1.785738663,0,0,0,37.4
7,105.3113617,432.2679083,414.8265134,1.524231006,0,0,0,37.4
8,245.8510095,315.1022399,373.2429653,4.732092886,0,0,0,37.4
9,87.63974353,75.04205795,383.2782291,2.815587528,0,0,0,37.4
1,412.3025157,194.2414319,403.7114077,1.385563849,2,1,1,37.5
0,342.5395911,215.8994942,335.4099044,1.609248411,1,1,0,37.5
2,140.306351,93.33876886,340.34556,2.319444849,1,1,0,37.5
5,401.5668584,231.1411716,302.7106983,4.563169964,1,0,0,37.5
3,85.46677561,262.6086363,428.4577846,2.893957604,0,0,0,37.5
4,87.72239294,256.1428418,474.8232365,1.920855964,0,0,0,37.5
6,143.9631651,337.3292883,383.3538128,1.785738663,0,0,0,37.5
7,105.427187,432.1838727,414.8790046,1.524231006,0,0,0,37.5
8,245.434131,315.319337,373.2978118,4.732092886,0,0,0,37.5
9,87.54299676,74.92662029,383.0403435,2.815587528,0,0,0,37.5
1,412.1987958,194.1519459,403.7322001,1.385563849,2,1,1,37.6
0,342.5246427,215.8804021,335.2508169,1.609248411,1,1,0,37.6
2,140.4873197,93.44950632,340.2518276,2.319444849,1,1,0,37.6
5,401.4467614,231.0659376,302.2769452,4.563169964,1,0,0,37.6
3,85.33906003,262.8661473,428.4913512,2.893957604,0,0,0,37.6
4,87.90594644,256.086237,474.8241801,1.920855964,0,0,0,37.6
6,143.9333814,337.1926577,383.242756,1.785738663,0,0,0,37.6
7,105.5430122,432.099837,414.9314958,1.524231006,0,0,0,37.6
8,245.0172525,315.5364342,373.3526584,4.732092886,0,0,0,37.6
9,87.44624999,74.81118263,382.802458,2.815587528,0,0,0,37.6
1,412.0950759,194.06246,403.7529924,1.385563849,2,1,1,37.7
0,342.5096943,215.8613099,335.0917293,1.609248411,1,1,0,37.7
2,140.6682885,93.56024378,340.1580951,2.319444849,1,1,0,37.7
5,401.3266645,230.9907035,301.8431921,4.563169964,1,0,0,37.7
3,85.21134446,263.1236583,428.5249179,2.893957604,0,0,0,37.7
4,88.08949994,256.0296323,474.8251236,1.920855964,0,0,0,37.7
6,143.9035977,337.056027,383.1316992,1.785738663,0,0,0,37.7
7,105.6588374,432.0158014,414.983987,1.524231006,0,0,0,37.7
8,244.600374,315.7535314,373.4075049,4.732092886,0,0,0,37.7
9,87.34950322,74.69574496,382.5645724,2.815587528,0,0,0,37.7
1,411.991356,193.9729741,403.7737847,1.385563849,2,1,1,37.8
0,342.4947459,215.8422178,334.9326418,1.609248411,1,1,0,37.8
2,140.8492573,93.67098124,340.0643627,2.319444849,1,1,0,37.8
5,401.2065675,230.9154694,301.409439,4.563169964,1,0,0,37.8
3,85.08362888,263.3811693,428.5584846,2.893957604,0,0,0,37.8
4,88.27305343,255.9730275,474.8260672,1.920855964,0,0,0,37.8
6,143.873814,336.9193963,383.0206423,1.785738663,0,0,0,37.8
7,105.7746626,431.9317658,415.0364783,1.524231006,0,0,0,37.8
8,244.1834954,315.9706285,373.4623514,4.732092886,0,0,0,37.8
9,87.25275645,74.5803073,382.3266868,2.815587528,0,0,0,37.8
1,411.8876361,193.8834881,403.794577,1.385563849,2,1,1,37.9
0,342.4797976,215.8231256,334.7735543,1.609248411,1,1,0,37.9
2,141.030226,93.7817187,339.9706303,2.319444849,1,1,0,37.9
5,401.0864705,230.8402354,300.9756859,4.563169964,1,0,0,37.9
3,84.95591331,263.6386803,428.5920512,2.893957604,0,0,0,37.9
4,88.45660693,255.9164227,474.8270107,1.920855964,0,0,0,37.9
6,143.8440303,336.7827657,382.9095855,1.785738663,0,0,0,37.9
7,105.8904879,431.8477301,415.0889695,1.524231006,0,0,0,37.9
8,243.7666169,316.1877257,373.5171979,4.732092886,0,0,0,37.9
9,87.15600969,74.46486964,382.0888013,2.815587528,0,0,0,37.9
1,411.7839162,193.7940022,403.8153694,1.385563849,2,1,1,38
0,342.4648492,215.8040335,334.6144668,1.609248411,1,1,0,38
2,141.2111948,93.89245616,339.8768979,2.319444849,1,1,0,38
5,400.9663735,230.7650013,300.5419328,4.563169964,1,0,0,38
3,84.82819774,263.8961913,428.6256179,2.893957604,0,0,0,38
4,88.64016043,255.859818,474.8279543,1.920855964,0,0,0,38
6,143.8142466,336.646135,382.7985287,1.785738663,0,0,0,38
7,106.0063131,431.7636945,415.1414607,1.524231006,0,0,0,38
8,243.3497384,316.4048229,373.5720445,4.732092886,0,0,0,38
9,87.05926292,74.34943198,381.8509157,2.815587528,0,0,0,38
1,411.6801963,193.7045162,403.8361617,1.385563849,2,1,1,38.1
0,342.4499008,215.7849414,334.4553792,1.609248411,1,1,0,38.1
2,141.3921636,94.00319362,339.7831655,2.319444849,1,1,0,38.1
5,400.8462766,230.6897672,300.1081797,4.563169964,1,0,0,38.1
3,84.70048216,264.1537023,428.6591846,2.893957604,0,0,0,38.1
4,88.82371392,255.8032132,474.8288978,1.920855964,0,0,0,38.1
